ID,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
00085934,4,14,2,11,$10.00,$10.00,$8.29,$10.00,16,126,14,32,72,6,14,30,S,1,45,45,M,H,$23500,29,$44732
00085964,3,19,2,12,$16.00,$14.67,$8.21,$14.00,19,113,13,33,76,6,15,31,S,1,36,,F,U,$50800,30,$0
00085963,1,17,0,8,$25.00,$30.00,$10.24,,18,128,13,35,77,6,6,33,A,1,34,,F,U,$82000,31,$44629
00085959,1,11,1,5,$30.00,$30.00,$15.64,$30.00,25,88,13,35,63,6,17,26,A,1,36,40,F,H,$42300,40,$44629
00075807,4,17,2,14,$10.00,$8.75,$5.65,$10.00,19,102,13,34,70,5,15,27,A,1,51,,F,H,$58000,21,$54090
00085988,7,30,6,22,$5.00,$5.57,$5.57,$5.67,17,130,13,31,83,6,17,34,S,1,27,51,F,H,$50500,28,$54090
00085985,3,14,2,10,$14.00,$12.33,$7.43,$11.50,19,104,12,31,64,5,14,25,A,1,30,74,M,H,$35400,28,$54090
00085976,2,5,1,2,$20.00,$20.00,$17.00,$20.00,20,63,13,34,53,6,16,20,A,0,27,49,M,H,$57600,29,$54090
00085973,3,5,0,1,$15.00,$11.67,$10.00,,17,41,13,33,36,6,6,14,A,0,25,25,F,U,$57600,16,$54090
00086281,4,15,4,10,$25.00,$27.50,$16.00,$27.50,18,130,14,34,75,6,16,33,S,1,41,,M,U,$36300,31,$54090
00085998,4,24,4,15,$20.00,$18.75,$12.58,$18.75,21,103,13,35,77,6,17,29,S,1,31,42,F,U,$47200,25,$41142
00086014,4,20,2,11,$10.00,$10.50,$10.05,$10.00,19,113,8,23,67,4,11,24,S,1,24,,M,H,$67100,49,$53133
00086012,5,22,2,12,$5.00,$3.80,$3.23,$4.00,19,105,12,34,68,6,17,28,S,1,24,72,F,H,$94600,47,$53133
00086011,2,17,1,7,$9.00,$9.50,$5.00,$10.00,20,89,13,31,61,6,14,23,S,1,28,62,M,H,$49000,37,$53133
00086007,3,5,3,4,$15.00,$11.00,$9.00,$11.00,16,41,12,30,34,5,12,12,A,1,27,40,F,H,$46100,22,$53133
00086004,3,3,2,2,$20.00,$13.33,$13.33,$15.00,17,24,14,24,23,6,11,9,N,1,22,75,F,H,$98800,45,$53133
00086031,2,7,1,5,$35.00,$32.50,$18.57,$35.00,16,93,14,36,61,6,17,25,A,1,35,48,M,H,$94500,32,$83438
00086029,1,5,0,2,$17.00,$17.00,$12.00,,26,69,10,28,48,5,5,19,A,1,35,47,F,U,$94500,32,$83438
00086039,3,18,0,9,$10.00,$10.00,$6.17,,18,113,15,37,75,6,6,31,A,1,41,,M,U,$35300,30,$45818
00086036,2,3,2,2,$10.00,$10.00,$13.33,$10.00,21,32,12,27,28,6,13,11,A,0,36,,F,U,$52400,29,$45818
00086047,1,10,1,8,$20.00,$20.00,$6.30,$20.00,17,125,14,31,59,6,14,27,A,1,49,65,F,H,$42100,28,$47167
00086049,2,15,0,7,$10.00,$8.50,$6.33,,22,85,11,30,58,5,5,23,A,1,45,,M,U,$28700,26,$0
00086063,1,1,1,1,$20.00,$20.00,$20.00,$20.00,21,21,12,19,17,4,7,6,F,0,53,41,M,H,$25900,29,$40933
00086072,1,19,0,12,$11.00,$11.00,$7.42,,18,126,11,25,65,4,4,27,A,1,48,63,F,H,$23900,33,$34826
00086087,3,5,1,2,$7.00,$8.00,$7.20,$10.00,16,68,10,22,32,4,9,11,A,0,36,65,M,H,$33200,27,$45221
00186432,5,24,4,14,$5.00,$3.80,$3.67,$3.50,4,125,14,31,70,4,14,30,S,1,39,,F,U,$45500,13,$0
00086107,6,7,2,3,$5.00,$5.00,$5.00,$5.00,15,41,11,30,33,5,13,13,A,0,51,,M,U,$16500,26,$38816
00188949,1,6,1,3,$5.00,$15.00,$7.00,$15.00,4,64,15,31,47,8,15,19,A,1,53,,F,U,$26000,28,$39345
00086117,1,6,0,4,$15.00,$15.00,$7.50,,19,119,10,23,47,4,4,22,A,1,36,57,F,H,$35700,31,$40781
00086115,5,18,2,10,$20.00,$15.00,$9.33,$12.50,15,122,14,35,65,6,17,30,S,1,37,61,F,H,$59500,27,$40781
00086111,3,10,2,7,$13.00,$11.33,$6.70,$11.50,18,125,14,31,55,6,14,24,A,1,36,77,F,H,$32200,22,$40781
00086109,3,4,1,2,$20.00,$20.00,$17.50,$20.00,15,44,7,19,23,4,11,11,A,0,36,,M,U,$35700,31,$40781
00007008,1,41,0,10,$14.00,$14.00,$7.15,,26,130,11,31,81,5,5,33,A,1,53,,F,U,$19800,27,$40000
00086146,3,4,2,2,$25.00,$20.00,$21.25,$22.50,18,33,15,34,33,6,15,13,A,0,34,67,F,U,$56900,28,$45087
00004456,7,12,4,5,$15.00,$20.71,$17.25,$12.50,21,45,23,45,68,6,17,17,A,1,49,40,M,H,$74000,25,$45087
00086184,6,27,3,15,$5.00,$5.00,$3.30,$4.33,15,125,12,30,73,5,15,32,S,1,45,,F,U,$37000,26,$47366
00086211,2,4,0,1,$16.00,$15.00,$13.00,,19,75,12,28,44,6,6,16,A,0,49,,F,U,$48300,29,$0
00086213,5,14,4,10,$10.00,$8.20,$6.86,$8.75,24,62,7,21,37,5,15,20,S,1,45,77,M,U,$31000,31,$34063
00086214,2,3,1,2,$19.00,$17.00,$13.00,$15.00,26,41,9,28,31,4,12,12,A,0,45,,M,U,$23100,35,$28068
00086032,2,13,0,4,$11.00,$11.00,$7.08,,19,126,6,18,40,2,2,13,A,1,24,,M,U,$29500,24,$31750
00086218,6,9,3,5,$15.00,$13.00,$10.89,$13.33,19,44,13,33,38,6,16,16,A,1,45,,F,H,$23400,27,$39643
00086231,4,19,3,10,$20.00,$10.75,$10.05,$11.00,18,86,15,37,66,6,17,26,S,1,43,,F,U,$23700,29,$22794
00086276,4,14,1,8,$13.00,$12.75,$7.93,$13.00,15,122,12,33,69,5,15,29,S,1,27,81,F,H,$63000,32,$39029
00086252,7,9,5,5,$6.00,$6.29,$6.00,$6.80,15,33,11,25,26,5,12,11,S,1,39,,M,H,$47200,38,$39029
00086254,1,3,0,0,$20.00,$20.00,$14.00,,26,44,10,31,35,5,5,15,A,0,27,63,M,U,$45900,31,$39029
00134897,2,11,0,6,$15.00,$20.00,$12.27,,26,123,10,29,67,5,5,28,S,1,42,49,F,U,$35500,30,$39029
00086258,3,10,1,4,$25.00,$15.00,$8.30,$11.00,18,57,13,32,47,6,14,18,S,1,31,49,M,U,$60200,47,$55201
00086244,1,4,0,2,$20.00,$20.00,$14.50,,25,42,12,23,22,6,6,12,A,0,30,,F,U,$77400,34,$55201
00086315,7,22,4,11,$6.00,$15.57,$11.32,$16.00,16,130,9,24,56,4,12,22,S,1,44,,M,U,$63500,32,$47349
00156811,1,7,0,2,$17.00,$17.00,$9.14,,19,80,13,35,54,6,6,22,A,0,07,69,F,U,$21300,20,$0
00086362,1,12,0,5,$25.00,$25.00,$15.08,,18,101,7,14,41,4,4,18,A,1,40,69,F,H,$61500,28,$42927
00086354,5,5,3,3,$8.00,$6.20,$6.20,$7.67,17,32,13,27,28,6,12,10,A,1,42,54,F,H,$61200,22,$42927
00086369,4,7,2,3,$10.00,$8.50,$7.00,$7.00,16,56,13,32,42,6,14,16,A,0,45,57,F,H,$50200,35,$41307
00013191,1,5,1,4,$100.00,$100.00,$49.00,$100.00,17,65,30,49,72,6,15,18,A,0,45,,M,U,$28100,26,$40724
00003560,4,34,1,12,$3.00,$6.00,$3.26,$6.00,4,125,35,53,92,5,12,28,S,1,00,,M,U,$16100,0,$0
00086399,3,20,2,12,$5.00,$5.00,$3.35,$5.00,17,128,13,30,71,6,13,32,A,1,53,42,M,U,$26800,29,$44191
00082814,6,12,4,7,$11.00,$9.50,$7.50,$9.50,16,93,15,36,63,6,16,24,A,1,14,,M,U,$44900,21,$0
00008599,4,20,2,6,$13.00,$11.50,$9.70,$12.00,5,111,30,46,106,6,13,27,A,1,30,49,M,U,$30800,43,$0
00188741,8,19,4,9,$3.00,$5.00,$4.37,$5.00,5,75,11,27,44,5,14,19,S,1,37,68,M,U,$49400,33,$44191
00130987,3,4,1,2,$25.00,$19.67,$17.25,$20.00,15,41,13,32,31,6,14,13,A,0,35,77,F,U,$50000,35,$46423
00012349,3,11,2,5,$105.64,$91.67,$40.90,$62.50,5,65,22,37,57,4,13,16,A,1,31,,M,U,$0,25,$46901
00184738,6,8,5,6,$10.00,$8.00,$7.00,$7.80,16,51,13,34,42,6,16,18,A,1,24,,F,U,$67900,35,$52258
00086476,2,12,1,8,$10.00,$10.00,$8.17,$10.00,24,116,9,27,64,4,11,24,S,1,25,79,M,H,$67500,18,$52258
00086472,3,8,2,3,$10.00,$13.33,$12.00,$14.00,18,81,13,32,51,6,14,21,A,0,25,77,M,U,$67500,18,$0
00086470,4,6,2,2,$8.00,$8.25,$7.33,$10.00,16,33,12,31,32,6,15,13,A,0,27,,M,H,$50700,21,$52258
00086482,0,7,0,5,$15.00,$0.00,$9.57,,23,104,10,10,58,4,4,23,A,1,27,56,F,U,$63800,17,$38578
00086481,2,3,2,3,$20.00,$18.00,$15.33,$18.00,23,39,12,32,34,6,17,17,A,0,27,,M,U,$58000,36,$38578
00086479,2,3,2,2,$20.00,$15.00,$16.67,$15.00,21,29,12,26,25,6,14,12,A,0,27,45,M,H,$48700,33,$38578
00086489,8,9,6,6,$5.00,$5.00,$5.00,$5.00,17,33,8,25,26,4,12,10,S,1,39,,M,U,$67500,8,$36104
00086495,2,4,1,2,$15.00,$14.00,$11.00,$13.00,18,62,10,25,34,4,10,12,A,0,46,75,F,H,$55900,31,$49143
00086499,3,11,2,9,$10.00,$10.00,$9.09,$10.00,16,127,13,29,67,5,11,28,S,1,49,44,M,U,$27100,33,$35750
00086508,2,3,1,1,$12.00,$13.50,$10.67,$15.00,19,31,12,25,23,6,11,9,A,0,45,65,M,H,$46500,24,$39107
00086511,4,9,2,6,$15.00,$13.50,$10.56,$14.00,17,80,13,29,56,6,14,21,S,1,48,35,M,H,$23800,27,$37250
00086514,7,19,4,9,$12.00,$10.71,$7.42,$10.75,18,126,14,31,59,6,15,27,A,1,49,66,F,U,$47800,34,$51406
00086529,3,24,2,16,$15.00,$11.67,$5.33,$15.00,16,128,13,34,78,6,16,33,S,1,36,73,M,U,$50500,31,$42349
00086539,3,14,1,9,$12.00,$10.67,$5.21,$12.00,18,125,12,31,67,6,14,29,A,1,00,,M,U,$20100,0,$0
00086544,5,13,1,6,$10.00,$10.60,$7.69,$10.00,15,77,14,35,60,6,16,22,S,1,45,71,F,H,$31100,27,$42500
00086543,2,2,1,1,$20.00,$15.00,$15.00,$10.00,17,31,10,24,21,4,10,9,A,0,48,61,F,H,$28400,25,$42500
00086545,3,12,2,7,$13.00,$11.67,$9.83,$11.00,26,119,9,28,68,4,13,28,A,1,53,7,M,H,$19500,29,$42500
00086554,3,5,1,2,$10.00,$7.33,$6.00,$10.00,15,51,10,28,33,4,11,13,A,0,45,60,M,U,$18800,20,$35625
00086576,3,23,1,9,$17.00,$15.67,$13.26,$15.00,19,69,13,35,59,6,17,23,S,1,45,,M,U,$34700,29,$40000
00086582,2,9,0,5,$25.00,$25.00,$18.89,,19,123,14,36,69,6,6,31,A,0,53,83,F,U,$20900,25,$27955
00013964,2,19,1,13,$1.00,$11.00,$3.95,$12.00,18,122,17,34,80,5,12,29,A,1,53,,M,U,$21400,25,$0
00086591,3,9,0,4,$9.00,$9.00,$6.89,,15,123,14,33,58,6,6,26,A,0,48,42,U,H,$42300,19,$38456
00086595,1,11,0,6,$30.00,$30.00,$19.45,,20,106,13,30,69,6,6,29,A,1,49,79,M,U,$37900,18,$39688
00086613,2,10,1,7,$15.00,$14.00,$10.10,$15.00,16,81,13,32,60,5,13,22,S,1,24,63,M,H,$63300,31,$54528
00086606,5,11,2,4,$10.00,$10.00,$10.18,$10.00,15,44,14,36,43,6,17,17,A,1,39,28,F,U,$75300,29,$54528
00086988,3,13,3,8,$30.00,$25.00,$16.69,$25.00,22,93,14,34,67,6,17,27,A,1,27,58,U,U,$52400,0,$0
00007020,4,18,3,11,$11.00,$9.00,$7.11,$7.00,17,93,31,51,105,6,17,27,S,1,27,72,F,U,$68000,31,$49867
00086669,5,26,3,15,$5.00,$3.20,$2.92,$2.00,17,130,8,25,68,4,13,26,S,1,37,86,F,U,$58100,25,$46616
00086660,2,6,2,5,$5.00,$13.00,$14.75,$13.00,21,86,15,34,66,7,16,26,N,0,36,72,M,H,$44400,27,$46616
00086684,3,4,3,3,$5.00,$7.33,$6.75,$7.33,19,27,12,23,22,6,12,10,N,1,49,,F,U,$50000,29,$0
00086691,1,4,0,1,$15.00,$15.00,$10.00,,18,41,11,29,31,5,5,12,A,0,36,70,F,U,$36400,28,$42467
00086703,4,21,2,12,$5.00,$8.25,$6.14,$6.50,20,103,12,33,70,6,16,28,S,1,51,42,F,U,$23500,25,$32216
00086705,2,8,2,7,$50.00,$47.50,$34.25,$47.50,18,113,13,34,71,6,17,31,A,1,53,68,F,H,$24400,38,$27679
00086711,4,8,1,4,$20.00,$14.25,$14.13,$10.00,18,104,13,33,58,6,15,24,A,0,45,,M,H,$27700,31,$35000
00187427,3,4,2,2,$10.00,$10.00,$10.25,$10.00,19,28,6,12,12,1,4,4,E,0,36,,F,U,$27700,25,$0
00086717,5,17,4,10,$20.00,$19.20,$14.35,$20.25,17,101,13,23,44,5,10,20,S,1,27,87,M,H,$83200,19,$42599
00186363,6,12,4,8,$5.00,$5.00,$5.17,$5.00,9,65,18,39,54,7,17,20,A,0,27,42,M,H,$58800,34,$42599
00160747,3,7,2,5,$20.00,$18.67,$18.14,$18.00,18,75,13,32,55,6,15,21,A,1,27,39,M,H,$58800,41,$42599
00086729,3,10,2,7,$11.00,$12.33,$6.80,$13.00,18,117,13,31,59,6,14,25,A,0,36,79,F,H,$44300,30,$0
00086738,5,7,5,7,$5.00,$7.50,$6.36,$7.50,17,53,12,28,43,6,14,16,A,1,00,,M,H,$44700,0,$45353
00136659,4,13,0,1,$6.00,$7.50,$6.42,,15,75,15,36,57,6,6,22,A,0,35,,F,H,$53400,49,$45353
00086758,2,7,1,6,$15.00,$17.50,$13.71,$15.00,21,93,13,33,58,6,16,26,A,1,45,85,F,U,$30400,26,$37368
00086762,2,2,2,2,$20.00,$15.00,$15.00,$15.00,20,28,10,23,22,4,10,9,A,0,43,25,F,H,$30200,31,$40795
00086769,5,22,2,11,$3.00,$3.80,$3.05,$4.00,19,116,6,18,42,4,10,19,S,1,53,78,F,U,$15000,26,$29479
00008267,4,12,2,5,$26.00,$26.25,$21.83,$23.00,22,75,16,38,78,6,17,28,A,1,00,73,M,U,$27700,0,$34125
00086784,4,13,4,8,$10.00,$8.75,$7.38,$8.75,17,89,13,31,59,6,16,25,A,0,38,67,M,U,$73100,33,$0
00086791,5,8,2,2,$12.00,$10.40,$9.00,$8.00,18,44,13,34,38,6,16,16,S,1,41,68,M,H,$41600,0,$0
00086825,1,5,0,3,$20.00,$20.00,$14.00,,18,78,11,26,49,4,4,19,A,1,53,,M,U,$28500,37,$34018
00086843,5,7,4,5,$11.00,$8.60,$7.29,$7.75,17,44,12,31,34,6,15,15,A,1,44,45,F,H,$71300,29,$43224
00086863,4,9,2,2,$0.00,$6.25,$7.22,$5.00,4,29,25,40,40,6,13,11,A,0,53,,U,U,$39000,43,$0
00086864,3,10,1,2,$15.00,$12.00,$6.60,$11.00,15,63,11,27,48,3,10,17,E,1,51,,F,U,$22900,33,$32788
00191336,10,28,6,18,$11.00,$12.50,$10.07,$13.00,18,110,14,32,83,6,17,33,S,1,00,,U,H,$51000,21,$33036
00086872,1,13,1,9,$14.00,$14.00,$8.69,$14.00,17,113,10,28,72,4,12,30,A,1,45,,U,U,$51000,21,$33036
00086890,8,10,6,7,$5.00,$5.13,$5.30,$5.17,20,41,14,32,35,6,16,15,A,1,43,37,F,U,$15500,29,$32667
00086892,3,11,3,6,$15.00,$14.33,$10.09,$14.33,17,80,13,35,57,6,17,22,A,1,49,31,F,U,$59600,37,$40592
00000218,3,12,0,1,$15.00,$12.67,$8.00,,17,87,14,33,46,6,6,18,A,0,49,53,F,U,$72300,27,$33923
00086941,1,2,1,2,$20.00,$20.00,$15.00,$20.00,18,40,10,25,27,4,10,10,A,0,27,67,F,H,$54500,36,$49190
00086935,1,1,1,1,$25.00,$25.00,$25.00,$25.00,24,24,9,19,19,4,8,7,N,0,27,83,M,H,$57000,45,$49190
00086991,3,18,1,12,$15.00,$12.00,$8.39,$12.00,18,129,13,34,75,6,16,33,S,1,24,,M,H,$80900,33,$48474
00087004,5,7,4,4,$15.00,$12.00,$10.14,$12.50,16,44,13,33,38,6,16,16,A,0,43,33,F,H,$41100,34,$22308
00087022,1,12,0,7,$15.00,$15.00,$6.92,,19,86,12,30,58,5,5,22,A,1,48,81,M,H,$49300,41,$36957
00087026,1,1,1,1,$25.00,$25.00,$25.00,$25.00,24,24,9,19,17,4,8,7,N,0,45,,F,U,$30800,30,$35323
00087035,2,8,1,4,$15.00,$13.00,$8.75,$11.00,18,77,12,28,50,5,12,19,A,1,49,61,M,H,$46600,23,$41329
00087031,6,8,1,1,$5.00,$9.33,$8.25,$10.00,15,28,14,27,25,6,12,10,A,1,51,,F,U,$32800,41,$41329
00087039,3,12,2,9,$15.00,$11.67,$9.58,$12.50,23,122,12,33,67,6,16,30,A,1,45,,F,U,$33600,29,$41329
00132960,2,11,1,5,$15.00,$12.50,$11.36,$15.00,17,119,13,32,70,6,15,28,A,0,40,53,F,H,$43300,30,$33068
00087059,2,2,1,1,$15.00,$12.50,$12.50,$15.00,22,28,10,23,22,4,10,9,A,0,53,,F,U,$21500,35,$33036
00087070,3,22,1,12,$13.00,$11.00,$6.73,$9.00,18,126,14,35,73,6,16,32,S,1,36,81,F,U,$38100,34,$39456
00087076,7,38,6,24,$15.00,$12.00,$8.87,$11.50,19,128,13,33,83,6,17,34,S,1,51,39,F,U,$27500,25,$37083
00087097,1,1,0,0,$15.00,$15.00,$15.00,,16,16,11,16,13,4,4,5,F,0,27,69,F,H,$50500,37,$34410
00087093,2,13,2,11,$10.00,$12.50,$7.00,$12.50,17,126,13,29,61,6,13,29,S,1,27,,F,U,$55300,40,$0
00087085,7,19,4,9,$5.00,$4.50,$3.45,$4.63,17,89,15,32,54,6,16,22,S,1,25,37,F,H,$47800,37,$34410
00087095,1,6,1,4,$15.00,$15.00,$8.00,$15.00,24,76,11,30,48,5,13,18,A,0,27,31,F,U,$47500,40,$0
00087139,4,20,1,11,$25.00,$27.75,$20.70,$25.00,17,130,14,36,81,6,17,33,S,1,28,43,F,U,$56100,34,$38976
00087129,3,4,1,1,$15.00,$8.67,$7.25,$6.00,18,32,12,27,24,6,13,11,A,0,26,82,F,H,$74300,30,$38976
00087124,2,3,2,2,$15.00,$10.00,$8.67,$10.00,21,29,11,23,22,5,11,9,A,0,39,,F,U,$74300,5,$38976
00087108,3,6,1,2,$10.00,$11.67,$9.50,$15.00,15,57,12,29,40,6,14,17,A,0,39,,F,H,$56100,34,$38976
00087151,5,19,1,5,$5.00,$4.20,$3.74,$2.00,15,90,9,25,48,4,12,17,S,1,46,,F,U,$44700,36,$0
00087152,4,5,2,2,$5.00,$6.25,$6.50,$6.00,17,28,12,24,23,6,12,10,A,1,39,51,M,U,$39500,27,$25313
00014236,4,11,2,6,$5.00,$4.50,$4.36,$4.50,18,77,17,36,59,6,15,22,A,1,46,,F,U,$55200,44,$39150
00087205,2,15,0,6,$10.00,$7.50,$15.20,,17,123,12,29,70,5,5,32,A,0,41,,F,U,$41300,25,$0
00087204,1,13,0,7,$15.00,$14.00,$12.00,,18,92,13,34,68,6,6,25,S,1,35,,F,H,$71700,30,$39492
00087688,2,5,1,3,$13.00,$14.00,$9.80,$13.00,17,75,13,29,43,6,13,17,A,0,43,70,F,H,$39900,28,$36176
00087222,5,8,3,4,$3.00,$7.20,$7.63,$7.67,15,44,14,34,40,6,16,16,A,0,45,,F,U,$41900,31,$40625
00087235,5,7,2,3,$11.00,$8.80,$9.14,$9.00,18,38,12,30,31,6,15,15,A,1,35,42,F,H,$90300,43,$50451
00087245,7,20,5,13,$7.00,$7.29,$6.55,$7.40,19,76,11,31,58,5,15,22,S,1,39,64,M,U,$65500,43,$50451
00087228,1,1,0,0,$25.00,$25.00,$25.00,,20,20,11,17,17,5,5,6,F,0,38,73,M,U,$56400,30,$50451
00004952,2,17,2,7,$20.00,$15.00,$14.24,$15.00,17,89,29,36,93,6,11,20,A,1,22,,F,U,$71700,31,$0
00087261,4,14,1,6,$7.00,$6.25,$5.86,$7.00,16,126,12,30,63,5,12,29,S,1,44,57,M,U,$58800,44,$46705
00087258,2,19,0,8,$6.00,$10.00,$6.84,,17,123,13,32,71,6,6,30,S,1,39,,F,U,$59000,33,$46705
00087236,2,3,1,2,$25.00,$15.00,$11.67,$5.00,19,41,13,30,29,6,13,12,A,0,40,63,M,U,$60500,45,$46705
00087284,3,8,2,7,$20.00,$17.33,$11.13,$16.00,26,105,5,20,49,3,12,22,A,1,49,60,M,U,$58400,38,$0
00087256,1,13,0,9,$15.00,$15.00,$7.54,,19,128,13,31,68,6,6,30,A,1,39,58,U,U,$59000,33,$46705
00087267,1,4,0,2,$15.00,$15.00,$9.00,,26,79,9,20,39,4,4,15,A,0,38,45,M,U,$63000,37,$0
00087297,8,21,3,11,$5.00,$3.38,$2.57,$3.67,15,89,14,31,51,6,15,22,S,1,45,,F,U,$44500,41,$0
00187451,2,2,2,2,$20.00,$15.00,$15.00,$15.00,21,29,6,12,12,2,5,5,E,0,30,,U,U,$61200,31,$0
00087341,6,38,5,23,$10.00,$9.17,$8.84,$8.00,21,126,15,34,84,6,17,33,S,1,31,,F,U,$64700,30,$0
00087329,5,20,4,15,$8.00,$8.20,$7.40,$9.00,17,127,11,31,70,5,15,32,S,1,30,41,F,H,$28300,35,$39676
00087321,2,5,2,3,$25.00,$20.00,$14.20,$20.00,24,79,12,32,46,6,15,18,A,0,35,54,F,H,$88400,35,$39676
00087323,8,20,5,12,$6.00,$3.75,$3.20,$3.60,17,90,13,35,58,6,17,27,A,1,35,50,M,H,$88400,35,$39676
00087345,1,5,1,4,$35.00,$35.00,$24.00,$35.00,19,94,13,32,57,6,15,23,A,0,53,,F,U,$0,40,$0
00010903,1,16,0,11,$15.00,$15.00,$9.06,,15,127,19,37,91,4,4,28,A,1,45,81,F,H,$56100,40,$33250
00002310,5,12,2,7,$10.00,$14.60,$14.42,$12.50,12,112,25,45,89,11,21,35,A,1,36,,F,U,$29100,37,$0
00087355,3,8,1,4,$23.00,$22.00,$17.88,$20.00,18,52,13,34,46,6,16,19,A,1,36,46,F,H,$26500,26,$36058
00087352,4,5,2,2,$10.00,$7.00,$6.40,$8.50,22,32,12,26,25,6,12,10,A,0,36,54,M,U,$29100,37,$36058
00087347,1,1,1,1,$23.00,$23.00,$23.00,$23.00,16,16,12,17,14,5,7,6,F,0,41,73,F,H,$37300,37,$36058
00087366,2,16,2,7,$10.00,$10.00,$5.31,$10.00,21,130,11,27,62,4,12,25,A,0,49,47,M,H,$55900,35,$43717
00087391,5,10,3,6,$8.00,$7.60,$6.90,$6.67,18,80,13,30,51,6,14,19,S,1,25,82,M,H,$71200,21,$48587
00087394,2,6,1,2,$15.00,$14.00,$8.50,$15.00,19,79,12,31,47,6,14,20,A,0,38,61,M,U,$61400,30,$48587
00087382,1,3,0,0,$15.00,$15.00,$10.00,,25,42,9,28,29,4,4,12,A,0,38,77,F,U,$61400,30,$48587
00188162,2,12,2,11,$10.00,$15.00,$15.33,$15.00,19,108,7,15,39,2,6,19,E,1,42,,F,U,$92000,32,$0
00154329,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,F,0,23,75,M,U,$66600,46,$0
00087384,3,5,1,2,$15.00,$11.67,$10.00,$10.00,18,45,8,28,33,4,13,14,A,0,44,66,F,U,$65500,10,$48958
00087409,3,9,1,4,$22.00,$20.67,$14.78,$24.00,18,81,8,24,40,4,12,16,A,1,43,,M,U,$42200,36,$36097
00011435,4,34,2,19,$35.00,$35.00,$24.65,$35.00,17,129,14,36,102,6,17,37,S,1,46,87,F,U,$69200,30,$38185
00087434,1,3,0,0,$15.00,$15.00,$9.67,,17,53,9,21,30,4,4,12,A,0,49,76,M,H,$55300,23,$41597
00087452,4,17,1,10,$10.00,$9.50,$6.00,$10.00,18,127,13,34,67,6,16,31,S,1,49,69,U,H,$54900,42,$37821
00087526,5,8,1,4,$25.00,$30.20,$22.13,$50.00,18,63,14,34,49,6,15,19,A,0,43,47,F,H,$79600,31,$37694
00087464,1,1,1,1,$18.00,$18.00,$18.00,$18.00,21,21,5,12,10,2,5,4,N,0,24,70,M,H,$68100,31,$37694
00087509,3,16,1,10,$10.00,$7.67,$3.25,$3.00,18,127,13,31,59,6,13,27,S,1,24,78,F,H,$73500,39,$38667
00087497,4,6,1,2,$6.00,$5.00,$4.83,$6.00,19,38,12,28,29,6,13,13,A,0,39,,M,U,$37500,21,$0
00087507,1,10,1,6,$25.00,$25.00,$19.10,$25.00,26,122,12,33,73,6,16,34,A,0,39,45,M,H,$58000,37,$38667
00087496,2,4,1,2,$15.00,$12.50,$8.25,$15.00,18,41,13,31,31,6,14,13,A,0,39,,M,U,$54700,21,$0
00087493,1,1,1,1,$20.00,$20.00,$20.00,$20.00,26,26,7,19,16,3,9,8,N,0,24,47,M,U,$89000,38,$0
00087467,8,9,6,7,$8.00,$8.63,$8.00,$8.50,16,41,11,29,31,5,15,14,S,1,34,,F,U,$71600,44,$50084
00087532,4,6,3,3,$14.00,$14.25,$13.17,$14.33,23,55,12,32,41,6,15,17,A,0,49,59,F,U,$64500,21,$31136
00087537,1,17,0,12,$10.00,$10.00,$10.00,,18,129,11,28,69,4,4,27,A,1,46,,F,U,$72900,65,$23750
00087548,11,52,6,24,$15.00,$13.45,$10.87,$12.33,18,128,12,33,84,5,16,33,S,1,44,59,F,H,$73300,42,$51923
00087556,1,16,1,7,$10.00,$20.00,$15.88,$20.00,15,77,10,23,46,4,11,16,S,1,48,62,M,H,$59300,41,$35693
00008883,1,6,1,3,$25.00,$25.00,$14.17,$25.00,21,65,14,32,64,6,14,20,A,0,48,59,F,H,$50800,45,$35693
00087591,5,6,4,5,$8.00,$7.60,$7.17,$7.00,21,41,12,29,33,6,15,14,A,1,45,23,F,U,$44100,45,$35960
00191214,6,6,2,2,$7.00,$7.00,$7.00,$5.50,15,35,12,29,27,6,14,12,A,0,00,67,M,U,$84900,37,$35960
00087603,1,1,1,1,$20.00,$20.00,$20.00,$20.00,16,16,11,16,13,5,7,6,F,0,43,,F,U,$44800,31,$32569
00087633,7,16,4,8,$11.00,$9.29,$8.00,$9.00,19,69,13,34,57,6,17,23,S,1,49,,M,U,$64400,38,$37500
00087636,1,1,0,0,$25.00,$25.00,$25.00,,20,20,11,18,16,5,5,7,F,0,39,,M,U,$56300,21,$40271
00087635,1,1,1,1,$25.00,$25.00,$25.00,$25.00,16,16,13,18,15,5,7,6,F,0,41,67,F,U,$46500,33,$40271
00087651,4,13,3,8,$10.00,$10.75,$7.38,$12.33,23,75,12,34,53,6,17,23,A,1,44,40,M,U,$87100,41,$40271
00087652,1,5,1,2,$15.00,$15.00,$13.00,$15.00,21,76,11,26,48,4,10,18,A,0,35,,M,U,$82800,35,$40271
