ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
45407,-84.22011,39.760058,94,10986,$19043,2.53
45408,-84.22363,39.741558,92,11026,$19037,2.48
45409,-84.18928,39.725705,94,14487,$41753,2.37
45410,-84.15894,39.748309,98,17720,$29103,2.24
45414,-84.19381,39.820807,81,21949,$37535,2.45
45415,-84.26017,39.837256,87,12662,$52056,2.32
45416,-84.25804,39.805207,93,6392,$38086,2.50
45417,-84.24715,39.753108,93,11518,$20800,2.36
45418,-84.2734,39.716161,74,6824,$38475,2.51
45419,-84.16524,39.713309,94,15270,$51885,2.25
45420,-84.13454,39.723909,94,26435,$36311,2.10
45424,-84.12228,39.840308,84,48525,$50551,2.66
45426,-84.30196,39.802606,80,16667,$36155,2.29
45427,-84.27868,39.755758,80,10931,$24218,2.55
45429,-84.15596,39.687459,89,26978,$51411,2.19
45430,-84.08192,39.710787,83,6994,$69510,2.66
45431,-84.10262,39.765259,87,22524,$43523,2.53
45432,-84.09307,39.74035,87,16199,$44942,2.46
45433,-84.05898,39.813743,72,3143,$50965,3.62
45434,-84.03808,39.719092,82,9809,$77207,2.75
45439,-84.21689,39.695702,85,10754,$36199,2.31
45440,-84.11029,39.674192,88,19867,$52803,2.38
45449,-84.24202,39.664226,90,18763,$42774,2.24
45458,-84.16414,39.60828,83,25601,$65059,2.44
45459,-84.16932,39.644609,87,27789,$60170,2.26
454HH,-84.19828,39.777125,,0,$0,0.00
45502,-83.8128,39.926617,62,16522,$54457,2.61
45503,-83.78205,39.94831,86,33387,$40113,2.36
45504,-83.83703,39.941827,81,20195,$42541,2.48
45505,-83.78579,39.91086,84,22073,$28666,2.37
45506,-83.83243,39.910109,82,15635,$31737,2.56
455HH,-83.7422,39.94826,,0,$0,0.00
45601,-82.97228,39.33046,63,55321,$37116,2.46
45612,-83.28641,39.228796,42,5214,$31471,2.75
45613,-82.84927,39.015223,43,3311,$30175,2.67
45614,-82.29337,38.919179,48,4311,$29306,2.51
45616,-83.3192,38.789223,24,1303,$21313,2.50
45619,-82.44554,38.448563,69,7963,$31016,2.52
45620,-82.13589,38.943285,43,1170,$32500,2.43
45621,-82.61106,39.111094,92,220,$25417,2.93
45622,-82.4959,39.364574,22,341,$33977,2.34
45623,-82.26971,38.630633,44,3816,$26167,2.67
45624,-83.34843,39.172214,58,136,$24464,3.32
45628,-83.19363,39.390231,47,4793,$38153,2.69
45629,-82.82535,38.653909,57,3387,$28682,2.54
45631,-82.22755,38.825478,61,15682,$31285,2.37
45634,-82.50017,39.171012,46,2073,$29494,2.70
45638,-82.67371,38.535109,70,22086,$26938,2.41
45640,-82.63679,39.034226,53,15198,$31735,2.54
45642,-83.05383,39.047577,81,44,$20000,2.10
45644,-82.87777,39.459353,50,4193,$42386,2.76
45645,-82.53744,38.557052,47,2748,$33021,2.69
45646,-83.31765,39.086218,30,320,$29583,2.32
45647,-82.76458,39.282411,38,1807,$40758,2.46
45648,-82.98837,38.911803,54,13275,$28418,2.58
45650,-83.40878,38.746506,35,481,$15417,2.31
45651,-82.46415,39.267049,39,6036,$29086,2.56
45652,-83.07499,38.833053,54,3684,$28468,2.70
45653,-82.84096,38.877777,55,4217,$37281,2.70
45654,-82.39503,39.376504,25,1065,$33080,2.82
45656,-82.58333,38.879935,43,6486,$26996,2.49
45657,-83.22028,38.866354,32,2540,$29919,2.65
45658,-82.41639,38.766082,30,2385,$30968,3.05
45659,-82.61865,38.67484,35,3289,$23617,2.83
45660,-83.37752,38.987596,39,7808,$26821,2.70
45661,-83.0646,39.046079,50,6894,$29659,2.65
45662,-82.94295,38.762824,76,31189,$24562,2.26
45663,-83.05955,38.743244,57,7144,$28075,2.59
45669,-82.35458,38.468003,70,10080,$32966,2.48
45671,-83.24361,38.947693,31,339,$31250,2.71
45672,-82.69077,39.208053,30,1581,$30553,2.49
45673,-82.81379,39.204151,78,375,$33365,2.44
45674,-82.38092,38.881743,87,809,$16458,2.40
45678,-82.38005,38.615111,30,1018,$32250,2.56
45679,-83.57109,38.95352,41,2629,$30505,2.58
45680,-82.55775,38.438617,72,12883,$28407,2.48
45681,-83.25664,39.308063,43,1427,$37500,2.68
45682,-82.71455,38.816072,45,2433,$32228,2.59
45684,-83.29759,38.664532,28,1694,$30000,2.58
45685,-82.45327,38.915013,35,858,$30938,2.66
45686,-82.36216,38.99754,38,3624,$28125,2.70
45688,-82.52164,38.734463,21,552,$20804,2.76
45690,-83.0009,39.123071,55,14182,$35084,2.52
45692,-82.54812,39.117212,61,9491,$31318,2.58
45693,-83.54336,38.795145,47,8266,$29051,2.48
45694,-82.80041,38.729816,64,11518,$33048,2.57
45695,-82.36543,39.137773,26,672,$29250,2.32
45696,-82.46212,38.592851,41,1491,$25179,2.87
45697,-83.67196,38.939364,42,4706,$40072,2.86
45698,-82.39623,39.282728,67,252,$26667,2.40
456HH,-82.8835,38.752865,,0,$0,0.00
456XX,-83.32466,39.368542,3,33,$22344,2.20
45701,-82.09728,39.322847,67,31262,$25889,2.33
45710,-82.21422,39.202517,43,4874,$35051,2.44
45711,-81.94337,39.429095,27,1098,$23594,2.18
45712,-81.66209,39.40032,55,181,$41328,2.18
45713,-81.8164,39.419647,54,174,$14539,3.70
45714,-81.59581,39.297622,70,10148,$32780,2.30
45715,-81.62933,39.58849,45,2414,$36058,2.39
45716,-82.18021,39.462005,82,345,$29231,2.57
45719,-82.12857,39.4001,84,1074,$24821,2.50
45723,-81.81945,39.22241,45,3441,$32801,2.52
45724,-81.78854,39.363901,31,1419,$35357,2.53
45727,-81.47113,39.649854,22,506,$31172,2.62
45729,-81.59361,39.420916,44,1360,$40667,2.64
45732,-82.07791,39.506243,48,5149,$26737,2.52
45734,-81.19165,39.628144,23,820,$25938,2.67
45735,-81.92977,39.262298,34,1587,$28580,2.40
45740,-82.07959,39.475889,89,434,$24063,2.47
45741,-82.244,39.07348,25,905,$27188,2.62
45742,-81.70889,39.273206,60,3211,$39583,2.76
45743,-81.84507,39.077704,39,1606,$28291,2.59
45744,-81.50987,39.533021,44,3051,$37961,2.64
45745,-81.34495,39.611675,21,1145,$36806,2.47
45746,-81.45533,39.627217,32,463,$23125,2.41
45750,-81.44373,39.426551,70,28265,$33394,2.36
45760,-82.08208,39.006757,66,3838,$23254,2.30
45761,-82.09986,39.431016,46,1877,$27083,2.70
45764,-82.22975,39.450463,59,9498,$23424,2.36
45766,-82.25861,39.32502,43,1430,$40491,2.61
45767,-81.12032,39.524674,31,2757,$27042,2.41
45768,-81.25508,39.397077,49,2014,$39329,2.61
45769,-82.028,39.092281,49,6748,$26492,2.53
45770,-81.8019,38.988699,31,494,$29896,2.79
45771,-81.91206,38.978044,47,3634,$31293,2.50
45772,-81.83725,39.143542,44,2027,$30543,2.43
45773,-81.28019,39.471663,24,217,$31250,2.52
45775,-82.16774,39.089885,40,1214,$25313,2.56
45776,-82.01829,39.191685,38,726,$29688,2.20
45778,-81.88561,39.341224,38,1056,$34063,3.18
45779,-81.97283,38.999757,79,745,$29615,2.38
45780,-82.13406,39.370636,79,3278,$30389,2.31
45782,-82.07789,39.483798,84,295,$29750,2.73
45784,-81.68123,39.389346,53,3051,$41964,2.70
45786,-81.66109,39.526685,45,3046,$36860,2.77
45788,-81.3767,39.5103,33,1002,$36071,2.82
45789,-81.25601,39.551002,23,297,$27050,2.70
457HH,-81.62324,39.274565,,0,$0,0.00
45801,-84.08459,40.759451,76,26915,$31762,2.55
45804,-84.08979,40.72255,78,17498,$26802,2.43
45805,-84.14469,40.739517,84,22820,$39000,2.34
45806,-84.13311,40.668448,65,11116,$46403,2.64
45807,-84.16573,40.7953,62,10987,$48444,2.62
45808,-83.97343,40.832363,76,350,$39063,2.67
45809,-84.18324,40.844554,72,199,$54583,2.58
45810,-83.81822,40.774039,60,8155,$31591,2.39
45812,-83.82311,40.696862,44,1993,$32113,2.44
45813,-84.73533,41.18312,50,3621,$40532,2.55
45814,-83.64338,40.892253,52,2479,$45662,2.74
45816,-83.79266,41.00433,77,302,$50000,2.58
45817,-83.89259,40.886803,58,6518,$47109,2.55
45819,-84.26088,40.623695,69,272,$31406,2.41
45820,-84.08602,40.831339,84,412,$32917,2.64
45821,-84.57772,41.230816,40,1537,$42500,2.82
45822,-84.58233,40.542778,60,19469,$40147,2.53
45827,-84.30617,41.009008,38,2476,$43458,3.01
45828,-84.64678,40.480128,65,6393,$45140,2.89
45830,-84.06784,40.900986,49,6058,$46057,2.74
45831,-84.25372,41.103903,41,3301,$39848,2.74
45832,-84.73138,40.929839,41,3014,$45156,2.78
45833,-84.34179,40.841409,63,11065,$39451,2.62
45835,-83.70007,40.768846,29,450,$46023,2.47
45836,-83.63857,40.790676,49,1541,$43077,2.70
45837,-84.30076,41.054934,86,90,$28750,2.73
45838,-84.47602,40.740456,88,37,$47500,4.11
45840,-83.64577,41.037325,71,51670,$43768,2.44
45841,-83.732,40.881217,38,1028,$42107,2.85
45843,-83.52863,40.782854,38,3714,$40976,2.61
45844,-84.28718,40.914909,49,3660,$51275,2.91
45845,-84.38349,40.338583,56,3003,$53700,2.95
45846,-84.75912,40.409441,47,4317,$46250,3.03
45849,-84.46684,41.012,33,1278,$38000,2.74
45850,-83.93099,40.713499,47,3729,$45170,2.63
45851,-84.60213,41.030911,24,694,$45000,3.15
45853,-84.20028,40.983471,82,985,$47426,2.68
45855,-84.58332,41.088144,71,207,$38125,2.69
45856,-83.99136,41.112413,45,5600,$42230,2.87
45858,-83.80464,41.106245,43,2978,$41458,2.77
45859,-83.78458,40.691866,73,427,$21833,2.59
45860,-84.51745,40.400409,50,2346,$52361,3.40
45861,-84.41949,41.090714,73,254,$35417,2.85
45862,-84.52245,40.669102,39,1555,$35511,2.69
45863,-84.45549,40.892251,43,1267,$37760,2.68
45865,-84.37212,40.391924,62,4701,$51038,2.71
45866,-84.54783,40.488771,79,126,$32321,3.07
45867,-83.54591,40.903089,41,1236,$50815,2.73
45868,-83.8356,40.958861,38,692,$47788,2.64
45869,-84.38731,40.452556,60,4601,$53207,2.87
45870,-83.95347,40.555807,92,103,$35750,2.51
45871,-84.3113,40.491725,55,2006,$43516,2.61
45872,-83.67054,41.18394,62,4152,$39688,2.61
45873,-84.39099,41.107804,41,2366,$41250,2.51
45874,-84.65727,40.780889,39,2384,$39122,2.58
45875,-84.04649,41.020852,58,11211,$50135,2.79
45876,-84.33877,40.931687,88,414,$36406,2.43
45877,-83.9514,40.945888,54,2335,$46607,2.82
45879,-84.56378,41.137873,48,6440,$39349,2.55
45880,-84.73171,41.072614,40,2379,$41250,2.46
45881,-83.78217,40.954985,42,1301,$51806,2.78
45882,-84.67806,40.682303,37,2909,$42667,2.51
45883,-84.63251,40.413734,58,3685,$51507,3.28
45885,-84.39308,40.550005,65,12865,$41164,2.53
45886,-84.60731,40.9871,34,574,$41786,2.65
45887,-84.3551,40.711394,50,4745,$41052,2.63
45888,-84.08654,40.601985,88,168,$33000,2.71
45889,-83.64464,41.14062,47,1191,$54375,2.88
45890,-83.48845,40.973064,45,679,$35313,2.71
45891,-84.57872,40.874092,59,15606,$37813,2.41
45894,-84.48041,40.755619,27,712,$41726,2.74
45895,-84.17288,40.56914,57,18089,$44187,2.62
45896,-83.94418,40.593532,46,2022,$42024,2.76
45897,-83.65288,40.834233,42,45,$51389,1.96
45898,-84.77607,40.74011,42,1364,$46445,2.80
45899,-84.77422,40.799531,77,194,$32115,2.23
458HH,-84.48408,40.518636,,0,$0,0.00
46001,-85.67301,40.257082,64,12566,$39532,2.60
46011,-85.737,40.112913,68,17558,$50134,2.49
46012,-85.65097,40.132892,77,21059,$43375,2.33
46013,-85.67673,40.061092,80,17994,$36867,2.19
46016,-85.68453,40.098641,92,21602,$25171,2.37
46017,-85.60147,40.096343,72,6208,$44000,2.36
46030,-86.01737,40.17449,57,3381,$53611,2.70
46031,-86.02304,40.211166,42,2371,$51000,2.80
46032,-86.15416,39.970241,83,35996,$77730,2.75
46033,-86.08876,39.973731,85,29251,$100270,3.03
46034,-86.03122,40.127019,65,5683,$56667,2.59
46035,-86.67138,40.1915,38,1091,$40550,2.56
46036,-85.83761,40.279375,63,12662,$33181,2.46
46038,-86.00873,39.95645,85,41006,$75982,2.69
46039,-86.30867,40.366648,32,766,$51625,2.39
46040,-85.84047,39.93549,67,6969,$43778,2.58
46041,-86.5028,40.290615,56,24634,$38318,2.61
46044,-85.77613,40.221208,60,2842,$40104,2.48
46045,-86.15004,40.289779,97,99,$76707,4.13
46047,-85.94677,40.284101,82,64,$49750,2.56
46048,-85.80253,39.95634,80,1306,$44265,2.76
46049,-86.22758,40.292007,34,885,$45588,2.52
46050,-86.35846,40.196061,39,1861,$40160,2.58
46051,-85.84632,40.065589,65,2593,$42109,2.59
46052,-86.46593,40.047966,59,21204,$42420,2.52
46055,-85.9159,39.898378,58,2788,$70089,2.85
46056,-85.61734,39.974904,53,2008,$46447,2.46
46057,-86.38161,40.333772,44,1272,$41875,2.86
46058,-86.66425,40.349135,54,2161,$51536,2.60
46060,-85.99815,40.050109,72,43413,$61096,2.70
46063,-85.72872,40.27046,91,126,$34750,2.52
46064,-85.75075,39.997694,65,11292,$53627,2.64
46065,-86.6106,40.427919,58,2973,$47869,2.80
46068,-86.09362,40.378829,50,3058,$64214,2.81
46069,-86.21886,40.134736,52,6884,$50354,2.85
46070,-85.6468,40.340749,45,2386,$37721,2.55
46071,-86.60269,40.126304,44,3528,$45048,2.79
46072,-86.04681,40.284041,55,9409,$46213,2.43
46074,-86.15262,40.041325,69,8900,$55357,2.62
46075,-86.34405,40.007024,45,1696,$47143,2.63
46076,-85.95074,40.363776,40,1794,$44293,2.57
46077,-86.28252,39.960858,72,15453,$73586,2.83
460HH,-85.91066,39.951051,,0,$0,0.00
46102,-86.61929,39.996577,95,50,$35625,3.57
46103,-86.61409,39.688673,95,174,$41750,2.68
46104,-85.60213,39.649096,39,1192,$36550,2.96
46105,-86.80493,39.761986,41,1840,$36875,2.48
46106,-86.18812,39.514024,63,4370,$56841,2.82
46107,-86.09376,39.718744,93,11930,$42758,2.40
46110,-85.92482,39.56578,40,541,$44861,2.63
46111,-86.36991,39.538087,97,244,$41111,3.25
46112,-86.3874,39.84952,77,25252,$59079,2.78
46113,-86.31273,39.631344,72,6073,$52352,2.73
46115,-85.57102,39.740158,44,2011,$42115,2.67
46117,-85.61515,39.805933,47,612,$57583,2.94
46118,-86.53196,39.65983,56,4819,$48934,2.74
46120,-86.79169,39.513388,49,6019,$41492,2.58
46121,-86.67849,39.679883,53,4237,$47197,2.75
46122,-86.52345,39.761211,62,12531,$54103,2.70
46123,-86.397,39.764436,78,20155,$62650,2.81
46124,-85.98641,39.366507,60,7979,$37750,2.63
46125,-86.64103,39.522181,82,32,$30313,1.68
46126,-85.88004,39.61753,62,4681,$50660,2.82
46127,-85.32737,39.717457,21,349,$27150,2.42
46128,-86.75256,39.674879,45,2023,$44713,2.69
46130,-85.83363,39.680058,51,1882,$63500,2.82
46131,-86.05043,39.482105,67,27270,$49806,2.63
46133,-85.28428,39.609926,37,879,$45231,2.66
46135,-86.87362,39.652374,60,19936,$35365,2.48
46140,-85.78446,39.799143,66,33508,$52748,2.59
46142,-86.15127,39.62068,87,30825,$57351,2.62
46143,-86.12735,39.601649,78,32030,$54738,2.55
46144,-85.64945,39.661964,85,170,$40795,2.46
46147,-86.61734,39.96354,44,2816,$47736,2.65
46148,-85.51553,39.803168,56,4570,$38155,2.49
46149,-86.54979,39.885033,51,1832,$47250,2.76
46150,-85.6124,39.563815,35,864,$42159,2.41
46151,-86.41338,39.442774,62,31837,$45841,2.65
46155,-85.43036,39.743346,99,244,$40893,3.39
46156,-85.47699,39.484598,38,1511,$37448,2.79
46157,-86.53591,39.561003,56,2762,$57500,2.86
46158,-86.37431,39.588545,71,23768,$50114,2.71
46160,-86.26807,39.351269,48,5751,$39088,2.58
46161,-85.69786,39.67083,52,2648,$48341,2.82
46162,-85.95929,39.542985,35,371,$55278,3.12
46163,-85.89726,39.726811,70,9431,$69120,2.85
46164,-86.11397,39.324091,64,3925,$46810,2.51
46165,-86.64495,39.852098,36,1456,$51319,2.56
46166,-86.58507,39.416815,52,2425,$42125,2.94
46167,-86.46336,39.872255,63,4764,$58577,2.79
46168,-86.3959,39.69775,79,22578,$49325,2.53
46171,-86.95994,39.525112,40,1656,$40847,2.62
46172,-86.83175,39.842523,37,2527,$40975,2.69
46173,-85.43835,39.614803,44,11457,$37243,2.54
46175,-86.98612,39.837161,29,548,$35625,2.46
46176,-85.77208,39.523797,63,26539,$40695,2.48
46180,-86.63018,39.612844,40,1021,$47763,2.80
46181,-86.16098,39.396833,57,4446,$53275,2.90
46182,-85.67065,39.457143,46,1956,$41524,2.49
46184,-86.08544,39.557799,74,9276,$54201,2.89
46186,-85.62657,39.894667,47,1663,$59356,2.75
461HH,-86.42071,39.499809,,0,$0,0.00
46201,-86.10839,39.775125,97,39556,$27723,2.56
46202,-86.15674,39.782842,89,15177,$23029,1.77
46203,-86.11766,39.742593,90,40450,$31265,2.55
46204,-86.15599,39.771743,96,6592,$21359,1.25
46205,-86.13818,39.824858,95,29696,$31932,2.42
46208,-86.1713,39.820708,93,25410,$28443,2.21
46214,-86.28576,39.792993,91,22291,$44201,2.11
46216,-86.00948,39.857639,61,257,$60227,2.02
46217,-86.18331,39.668795,80,19211,$59782,2.65
46218,-86.10176,39.805841,92,34420,$26554,2.54
46219,-86.0489,39.78001,90,36399,$38048,2.24
46220,-86.12324,39.866913,90,35498,$54655,2.11
46221,-86.22184,39.719444,83,24059,$40788,2.68
46222,-86.21093,39.786793,92,36451,$31429,2.55
46224,-86.2541,39.795593,94,34725,$35536,2.23
46225,-86.15904,39.746993,87,8475,$26605,2.60
46226,-86.05378,39.83729,91,44924,$37909,2.51
46227,-86.12974,39.678495,91,52922,$37406,2.28
46228,-86.20449,39.849474,85,14747,$55011,2.55
46229,-85.97357,39.795025,88,23946,$44923,2.59
46231,-86.33121,39.71962,73,5922,$53174,2.73
46234,-86.32494,39.797622,83,18390,$52793,2.56
46235,-85.98635,39.835369,89,23987,$33066,2.66
46236,-85.97042,39.888225,89,26764,$70795,2.86
46237,-86.08634,39.67859,87,30198,$54171,2.58
46239,-85.99904,39.732943,74,13791,$59857,2.71
46240,-86.12949,39.902039,85,17875,$47430,1.96
46241,-86.25215,39.736844,83,30331,$36028,2.57
46250,-86.06733,39.905689,88,17152,$50315,2.02
46254,-86.26465,39.844024,90,35187,$43756,2.28
46256,-86.01406,39.907838,86,23457,$62065,2.46
46259,-85.98073,39.651145,71,6846,$70886,3.05
46260,-86.18233,39.898107,91,31661,$47295,2.27
46268,-86.22546,39.897548,85,23650,$44342,2.17
46278,-86.2862,39.89792,75,6533,$78316,2.71
46280,-86.13832,39.939102,87,6126,$61308,2.47
46290,-86.16263,39.934949,72,225,$158375,2.68
462HH,-86.17613,39.784792,,0,$0,0.00
46301,-86.9797,41.687414,62,645,$60227,1.94
46303,-87.44849,41.36959,72,11739,$47292,2.76
46304,-87.05884,41.616263,73,21595,$54812,2.63
46307,-87.34299,41.418873,76,48616,$59459,2.65
46310,-87.24266,41.179017,64,11970,$47116,2.78
46311,-87.51023,41.491377,83,17148,$63307,2.87
46312,-87.46084,41.639735,88,32395,$26543,2.75
46319,-87.42459,41.527235,86,19208,$49181,2.58
46320,-87.50574,41.610035,93,16594,$25894,2.69
46321,-87.50143,41.551457,90,21511,$63243,2.62
46322,-87.45806,41.549851,92,23546,$51297,2.44
46323,-87.45529,41.587718,93,23530,$40229,2.53
46324,-87.50392,41.583535,96,23277,$37547,2.58
46327,-87.50912,41.634385,88,12075,$31155,2.72
46340,-86.76103,41.397147,34,1098,$48056,2.83
46341,-87.20898,41.32374,57,9305,$52047,2.75
46342,-87.26404,41.533786,79,29437,$46212,2.55
46345,-86.70042,41.526628,81,158,$34688,2.59
46346,-86.69251,41.479757,80,1449,$32316,2.92
46347,-87.01522,41.305178,46,4036,$53375,2.73
46348,-86.87244,41.316401,26,1056,$42083,2.45
46349,-87.43686,41.111996,38,3214,$41892,2.75
46350,-86.71984,41.605749,67,41994,$44580,2.55
46356,-87.41353,41.269789,60,14774,$52633,2.79
46360,-86.87903,41.707539,76,46468,$38215,2.45
46365,-86.5389,41.598294,44,1161,$53125,3.08
46366,-86.77019,41.212184,52,6210,$36446,2.73
46368,-87.18155,41.58327,82,35734,$48021,2.59
46371,-86.60482,41.677087,53,3025,$50548,2.68
46373,-87.47404,41.44862,80,8196,$70250,2.95
46374,-86.90009,41.204744,34,1273,$45000,2.67
46375,-87.45191,41.492085,84,18750,$59975,2.58
46376,-87.46426,41.176325,52,343,$45714,2.77
46377,-87.34696,41.191665,73,135,$125084,3.29
46379,-87.43781,41.167119,81,259,$30357,3.08
46381,-87.33142,41.170584,88,203,$57500,3.90
46382,-86.77329,41.479916,39,1970,$41302,2.74
46383,-87.03166,41.47339,73,35734,$50478,2.42
46385,-87.11269,41.484652,73,33356,$61216,2.82
46390,-86.88131,41.420078,45,2502,$54129,2.69
46391,-86.91068,41.550192,67,7583,$46888,2.56
46392,-87.0536,41.186662,47,6526,$50360,2.95
46393,-87.17829,41.510333,86,179,$48393,2.71
46394,-87.50016,41.679185,88,12728,$37333,2.37
463HH,-87.21114,41.633388,,0,$0,0.00
46402,-87.33681,41.601086,80,8657,$18759,2.52
46403,-87.25696,41.604654,85,14678,$37800,2.47
46404,-87.37271,41.588636,93,21161,$26691,2.65
46405,-87.26448,41.570086,84,13115,$37436,2.84
46406,-87.40962,41.589135,82,12198,$27574,2.80
46407,-87.33647,41.580469,93,18152,$19915,2.52
46408,-87.35811,41.542536,87,20249,$36543,2.74
46409,-87.32716,41.544736,92,12721,$28203,3.09
46410,-87.34024,41.487369,81,33043,$48191,2.55
464HH,-87.24999,41.626166,,0,$0,0.00
46501,-86.24521,41.224036,45,3923,$39861,2.76
46502,-85.97379,41.259773,79,62,$67500,1.94
46504,-86.11141,41.301049,44,3211,$42853,2.77
46506,-86.16921,41.450744,57,9932,$46167,2.79
46507,-85.81792,41.725061,67,9327,$51446,2.80
46508,-85.96916,41.154441,65,173,$27813,2.54
46510,-85.88734,41.12274,45,3613,$42163,2.79
46511,-86.42163,41.218388,48,4435,$39477,2.55
46513,-86.44546,41.361567,75,56,$24844,4.67
46514,-85.97606,41.707616,81,38004,$45619,2.49
46516,-85.96045,41.676899,86,35045,$36794,2.73
46517,-85.96924,41.646499,76,20543,$41731,2.59
46524,-86.03216,41.291767,50,2242,$40938,3.19
46526,-85.84885,41.567559,73,27585,$44557,2.63
46528,-85.81902,41.600649,70,21792,$47691,3.05
46530,-86.13718,41.741872,81,25948,$80351,3.07
46531,-86.50975,41.356991,44,1185,$41765,2.61
46532,-86.61128,41.411513,38,2046,$41283,2.71
46534,-86.61613,41.282822,55,11025,$36971,2.63
46536,-86.27951,41.519839,58,3014,$46364,2.68
46537,-86.30761,41.458188,82,429,$37566,2.28
46538,-85.78998,41.323642,59,3974,$49212,2.48
46539,-86.01204,41.168118,49,2215,$45256,2.69
46540,-85.69409,41.685374,64,9965,$51850,3.14
46542,-85.86532,41.408621,52,3975,$44788,2.82
46543,-85.68403,41.525634,57,3156,$46923,3.67
46544,-86.16003,41.650672,79,29705,$38589,2.46
46545,-86.16811,41.681487,84,25890,$35084,2.16
46550,-85.9983,41.444183,63,11968,$49705,2.99
46552,-86.50413,41.708183,55,5979,$45327,2.51
46553,-85.84083,41.48922,56,3044,$48385,2.96
46554,-86.42047,41.547845,46,4010,$48026,2.61
